ID_ARBRE,commune,quartier,site,cote_voirie,matricule_arbre,genre_arbre,espece_arbre,controle,situation,type_sol,surf_permeable,date_plantation,classe_age,hauteur,classe_hauteur,diametre,circonference (en cm),classe_circonference,port_arbre,vigueur_pousse,champignon_collet,insecte_collet,plaie_collet,observation_collet,champignon_tronc,insecte_tronc,fissure_tronc,rejet_tronc,tuteurage_arbre,canisse_arbre,plaie_tronc,observation_tronc,champignon_houppier,insecte_houppier,fissure_houppier,ecorce_incluse_houppier,bois_mort_houppier,plaie_houppier,observation_houppier,esperance_maintien,contrainte,classification_diagnostic
78551-Arbres-256,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,56,Prunus, Cerasifera - Ehrh. - Pissardi,,Alignement,S,1,2000,A,500,H1,70.02817496,110,C3,A,P,Oui,Non,RCPPL,Champignon collet ,Oui,Non,TPF,Non,Non,Non,TPLNC,Phellin du fruitier,Oui,Non,HPF ,Non,HBMI ,HPLNC,Phellin du fruitier,2,Non,C4
78551-Arbres-257,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,57,Prunus, Cerasifera - Ehrh. - Pissardi,,Alignement,S,1,2000,A,500,H1,70.02817496,110,C3,A,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,,Oui,Non,HPF ,Non,HPBM ,HPLNC,Phellin du fruitier,2,Non,C3
78551-Arbres-258,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,58,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,47.74648293,75,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,Réitération traumatique,1,Non,C2
78551-Arbres-259,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,59,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,38.19718634,60,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,Réitération traumatique,1,Non,C2
78551-Arbres-260,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,60,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,44.56338407,70,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,Réitération traumatique,1,Non,C2
78551-Arbres-261,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,61,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,35.01408748,55,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-262,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,62,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,35.01408748,55,C2,SL,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HPBM ,HPLS,Réitération traumatique,1,Non,C2
78551-Arbres-263,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,63,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,35.01408748,55,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HPBM ,HPLS,Déchirure ,1,Non,C2
78551-Arbres-264,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,64,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,50.92958179,80,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,Réitération traumatique,1,Non,C2
78551-Arbres-265,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,65,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,41.3802852,65,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-266,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,66,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,35.01408748,55,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-267,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,67,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,35.01408748,55,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-268,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,68,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,35.01408748,55,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-269,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,69,Fraxinus, Angustifolia - L. - Raywood,,Alignement,S,1,2010,JA,700,H2,19.09859317,30,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-270,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,70,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,44.56338407,70,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-271,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,71,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,38.19718634,60,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-272,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,72,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,38.19718634,60,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-273,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,73,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-274,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,74,Fraxinus, Americana -  - Autumn Applause,,Alignement,Gr,1,2010,JA,700,H2,38.19718634,60,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-275,Saint Germain en Laye,Quartier 6 - Hôpital,Avenue Carnot,,3,Carpinus, Betulus - L. -  ,,Groupe,Gr,1,2000,JA,500,H1,38.19718634,60,C2,SL,MP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HBMI ,HPPL,Affaiblissement physiologique important,1,Non,C3
78551-Arbres-276,Saint Germain en Laye,Quartier 6 - Hôpital,Avenue Carnot,,1,Carpinus, Betulus - L. -  ,,Groupe,Gr,1,2000,JA,500,H1,44.56338407,70,C2,SL,MP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,Affaiblissement physiologique important,1,Non,C2
78551-Arbres-277,Saint Germain en Laye,Quartier 6 - Hôpital,Avenue Carnot,,2,Carpinus, Betulus - L. -  ,,Groupe,Gr,1,2000,JA,500,H1,38.19718634,60,C2,SL,MP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HBMI ,HPLS,Affaiblissement physiologique important,1,Non,C2
78551-Arbres-278,Saint Germain en Laye,Quartier 6 - Hôpital,Rue du Docteur Jean Paul Lamare,Impair,1,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-279,Saint Germain en Laye,Quartier 6 - Hôpital,Rue du Docteur Jean Paul Lamare,Impair,2,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,JA,500,H1,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-280,Saint Germain en Laye,Quartier 6 - Hôpital,Rue du Docteur Jean Paul Lamare,Impair,3,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,19.09859317,30,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-281,Saint Germain en Laye,Quartier 6 - Hôpital,Rue du Docteur Jean Paul Lamare,Impair,4,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,38.19718634,60,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-282,Saint Germain en Laye,Quartier 6 - Hôpital,Rue du Docteur Jean Paul Lamare,Impair,5,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,28.64788976,45,C1,SL,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-283,Saint Germain en Laye,Quartier 6 - Hôpital,Rue du Docteur Jean Paul Lamare,Impair,6,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,25.46479089,40,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-284,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,27,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-285,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,28,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,28.64788976,45,C1,SL,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-286,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,29,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-287,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,30,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,35.01408748,55,C2,SL,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-288,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,31,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-289,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,32,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-290,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,33,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-291,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,34,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-292,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,35,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,35.01408748,55,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-293,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,36,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-294,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,37,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,38.19718634,60,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-295,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,38,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-296,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,39,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C2
78551-Arbres-297,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,40,Ostrya, Carpinifolia - Scop. -  ,,Alignement,Gr,1,2010,J,500,H1,31.83098862,50,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-298,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,41,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,19.09859317,30,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLC,Autres,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-299,Saint Germain en Laye,Quartier 6 - Hôpital,Rue Léon Désoyer,,42,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,19.09859317,30,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPPL,,1,Non,C1
78551-Arbres-300,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,1,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,22.28169203,35,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-301,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,2,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,25.46479089,40,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-302,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,3,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,25.46479089,40,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-303,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,4,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,25.46479089,40,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-304,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,5,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,22.28169203,35,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-305,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,6,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,22.28169203,35,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-306,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,7,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,25.46479089,40,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-307,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,8,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,25.46479089,40,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,Plaie longitudinale ,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-308,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,9,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,22.28169203,35,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Oui,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-309,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,10,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,22.28169203,35,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPPL,Échaudure ,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-310,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,11,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,22.28169203,35,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-311,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,12,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,22.28169203,35,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,Axe 3 Mort 2M Nord,1,Non,C2
78551-Arbres-312,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,13,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,22.28169203,35,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-313,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,14,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,25.46479089,40,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-314,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,15,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,22.28169203,35,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-315,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,16,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,22.28169203,35,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-316,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,17,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,22.28169203,35,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-317,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,18,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,22.28169203,35,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,Déchirure ,1,Non,C2
78551-Arbres-318,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,19,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,25.46479089,40,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-319,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,20,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,19.09859317,30,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,Échaudure ,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-320,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,21,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,22.28169203,35,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-321,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,22,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,19.09859317,30,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-322,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,23,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2018,J,500,H1,22.28169203,35,C1,L,P,Non,Non,RCPLS, Racine apparente,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-323,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,24,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2019,J,600,H2,19.09859317,30,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-324,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,25,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2019,J,600,H2,19.09859317,30,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-325,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,26,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2019,J,600,H2,19.09859317,30,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-326,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,27,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2019,J,600,H2,19.09859317,30,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-327,Saint Germain en Laye,Quartier 4 - Rotondes - St Léger,Rue Saint-Leger,Impair,28,Fraxinus, Angustifolia - L. - Raywood,,Alignement,Gr,1,2019,J,600,H2,15.91549431,25,C1,L,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
